,CODIGO_CLIENTE,UF,ULTIMO_SALARIO,MEDIA_SALARIO_ZIP,TEMPO_ULTIMO_EMPREGO_MESES,RECOMENDADO,saving
5196,5492,SP,11500.0,11500.0,30,NÃO,0.0
5197,5493,RJ,3100.0,3100.0,14,NÃO,0.0
5198,5494,RJ,6800.0,6800.0,19,NÃO,0.0
5199,5495,SP,15000.0,15000.0,15,NÃO,0.0
5200,5496,MG,6100.0,6100.0,80,NÃO,0.0
5201,5497,SC,9000.0,9000.0,12,NÃO,0.0
5202,5498,PR,17500.0,17500.0,75,NÃO,0.0
5203,5499,RJ,13000.0,13000.0,90,NÃO,0.0
5204,5500,SP,5300.0,5300.0,93,NÃO,0.0
5205,5501,MG,18300.0,18300.0,150,NÃO,0.0
5206,5502,SC,1800.0,1800.0,8,NÃO,0.0
5207,5503,PR,4800.0,4800.0,9,NÃO,0.0
5208,5504,RJ,2200.0,2200.0,18,NÃO,0.0
5209,5505,SP,3900.0,3900.0,22,NÃO,0.0
5210,5506,MG,11500.0,11500.0,30,NÃO,0.0
5211,5507,SC,3100.0,3100.0,14,NÃO,0.0
5212,5508,PR,6800.0,6800.0,19,NÃO,0.0
5213,5510,SP,4800.0,4800.0,9,NÃO,0.0
5214,5511,RJ,2200.0,2200.0,18,NÃO,0.0
5215,5512,SP,3900.0,3900.0,22,NÃO,0.0
5216,5513,MG,11500.0,11500.0,30,NÃO,0.0
5217,5514,SC,3100.0,3100.0,14,NÃO,0.0
5218,5515,PR,6800.0,6800.0,19,NÃO,0.0
5219,5516,RJ,22000.0,22000.0,25,NÃO,0.0
5220,5517,SP,4500.0,4500.0,48,NÃO,0.0
5221,5518,MG,9800.0,9800.0,120,NÃO,0.0
5222,5519,SC,15000.0,15000.0,15,NÃO,0.0
5223,5520,PR,6100.0,6100.0,80,NÃO,0.0
5224,5521,RJ,9000.0,9000.0,12,NÃO,0.0
5225,5522,SP,17500.0,17500.0,75,NÃO,0.0
5226,5523,MG,13000.0,13000.0,90,NÃO,0.0
5227,5524,SC,5300.0,5300.0,93,NÃO,0.0
5228,5525,PR,18300.0,18300.0,150,NÃO,0.0
5229,5527,SP,15000.0,15000.0,15,NÃO,0.0
5230,5528,RJ,6100.0,6100.0,80,NÃO,0.0
5231,5529,SP,9000.0,9000.0,12,NÃO,0.0
5232,5530,MG,17500.0,17500.0,75,NÃO,0.0
5233,5531,SC,13000.0,13000.0,90,NÃO,0.0
5234,5532,PR,5300.0,5300.0,93,NÃO,0.0
5235,5533,RJ,18300.0,18300.0,150,NÃO,0.0
5236,5534,SP,1800.0,1800.0,8,NÃO,0.0
5237,5535,MG,4800.0,4800.0,9,NÃO,0.0
5238,5536,SC,2200.0,2200.0,18,NÃO,0.0
5239,5537,PR,3900.0,3900.0,22,NÃO,0.0
5240,5538,RJ,11500.0,11500.0,30,NÃO,0.0
5241,5539,SP,3100.0,3100.0,14,NÃO,0.0
5242,5540,MG,6800.0,6800.0,19,NÃO,0.0
5243,5541,SC,1800.0,1800.0,8,NÃO,0.0
5244,5542,PR,4800.0,4800.0,9,NÃO,0.0
5245,5544,SP,3900.0,3900.0,22,NÃO,0.0
5246,5545,RJ,11500.0,11500.0,30,NÃO,0.0
5247,5546,SP,3100.0,3100.0,14,NÃO,0.0
5248,5547,MG,6800.0,6800.0,19,NÃO,0.0
5249,5548,SC,22000.0,22000.0,25,NÃO,0.0
5250,5549,PR,4500.0,4500.0,48,NÃO,0.0
5251,5550,RJ,9800.0,9800.0,120,NÃO,0.0
5252,5551,SP,15000.0,15000.0,15,NÃO,0.0
5253,5552,MG,6100.0,6100.0,80,NÃO,0.0
5254,5553,SC,9000.0,9000.0,12,NÃO,0.0
5255,5554,PR,17500.0,17500.0,75,NÃO,0.0
5256,5555,RJ,13000.0,13000.0,90,NÃO,0.0
5257,5556,SP,5300.0,5300.0,93,NÃO,0.0
5258,5557,MG,18300.0,18300.0,150,NÃO,0.0
5259,5558,SC,1800.0,1800.0,8,NÃO,0.0
5260,5559,PR,15000.0,15000.0,15,NÃO,0.0
5261,5561,SP,9000.0,9000.0,12,NÃO,0.0
5262,5562,RJ,17500.0,17500.0,75,NÃO,0.0
5263,5563,SP,13000.0,13000.0,90,NÃO,0.0
5264,5564,MG,5300.0,5300.0,93,NÃO,0.0
5265,5565,SC,18300.0,18300.0,150,NÃO,0.0
5266,5566,PR,1800.0,1800.0,8,NÃO,0.0
5267,5567,RJ,4800.0,4800.0,9,NÃO,0.0
5268,5568,SP,2200.0,2200.0,18,NÃO,0.0
5269,5569,MG,3900.0,3900.0,22,NÃO,0.0
5270,5570,SC,11500.0,11500.0,30,NÃO,0.0
5271,5571,PR,3100.0,3100.0,14,NÃO,0.0
5272,5572,RJ,6800.0,6800.0,19,NÃO,0.0
5273,5573,SP,1800.0,1800.0,8,NÃO,0.0
5274,5574,MG,4800.0,4800.0,9,NÃO,0.0
5275,5575,SC,2200.0,2200.0,18,NÃO,0.0
5276,5576,PR,3900.0,3900.0,22,NÃO,0.0
5277,5577,RJ,11500.0,11500.0,30,NÃO,0.0
5278,5578,SP,3100.0,3100.0,14,NÃO,0.0
5279,5579,RJ,6800.0,6800.0,19,NÃO,0.0
5280,5580,SP,22000.0,22000.0,25,NÃO,0.0
5281,5581,MG,4500.0,4500.0,48,NÃO,0.0
5282,5582,SC,9800.0,9800.0,120,NÃO,0.0
5283,5583,PR,15000.0,15000.0,15,NÃO,0.0
5284,5584,RJ,6100.0,6100.0,80,NÃO,0.0
5285,5585,SP,9000.0,9000.0,12,NÃO,0.0
5286,5587,SC,13000.0,13000.0,90,NÃO,0.0
5287,5588,PR,5300.0,5300.0,93,NÃO,0.0
5288,5589,RJ,18300.0,18300.0,150,NÃO,0.0
5289,5590,SP,1800.0,1800.0,8,NÃO,0.0
5290,5591,MG,1800.0,1800.0,8,NÃO,0.0
5291,5592,SC,4800.0,4800.0,9,NÃO,0.0
5292,5593,PR,2200.0,2200.0,18,NÃO,0.0
5293,5594,RJ,3900.0,3900.0,22,NÃO,0.0
5294,5595,SP,11500.0,11500.0,30,NÃO,0.0
5295,5596,RJ,3100.0,3100.0,14,NÃO,0.0
5296,5597,SP,6800.0,6800.0,19,NÃO,0.0
5297,5598,MG,22000.0,22000.0,25,NÃO,0.0
5298,5599,SC,4500.0,4500.0,48,NÃO,0.0
5299,5600,PR,9800.0,9800.0,120,NÃO,0.0
5300,5601,RJ,15000.0,15000.0,15,NÃO,0.0
5301,5602,SP,6100.0,6100.0,80,NÃO,0.0
5302,5604,SC,17500.0,17500.0,75,NÃO,0.0
5303,5605,PR,13000.0,13000.0,90,NÃO,0.0
5304,5606,RJ,5300.0,5300.0,93,NÃO,0.0
5305,5607,SP,18300.0,18300.0,150,NÃO,0.0
5306,5608,MG,1800.0,1800.0,8,NÃO,0.0
5307,5609,SC,4800.0,4800.0,9,NÃO,0.0
5308,5610,PR,2200.0,2200.0,18,NÃO,0.0
5309,5611,RJ,3900.0,3900.0,22,NÃO,0.0
5310,5612,SP,11500.0,11500.0,30,NÃO,0.0
5311,5613,RJ,3100.0,3100.0,14,NÃO,0.0
5312,5614,SP,1800.0,1800.0,8,NÃO,0.0
5313,5615,MG,4800.0,4800.0,9,NÃO,0.0
5314,5616,SC,2200.0,2200.0,18,NÃO,0.0
5315,5617,PR,3900.0,3900.0,22,NÃO,0.0
5316,5618,RJ,11500.0,11500.0,30,NÃO,0.0
5317,5619,SP,3100.0,3100.0,14,NÃO,0.0
5318,5621,SC,22000.0,22000.0,25,NÃO,0.0
5319,5622,PR,4500.0,4500.0,48,NÃO,0.0
5320,5623,RJ,9800.0,9800.0,120,NÃO,0.0
5321,5624,SP,15000.0,15000.0,15,NÃO,0.0
5322,5625,MG,6100.0,6100.0,80,NÃO,0.0
5323,5626,SC,9000.0,9000.0,12,NÃO,0.0
5324,5627,PR,17500.0,17500.0,75,NÃO,0.0
5325,5628,RJ,13000.0,13000.0,90,NÃO,0.0
5326,5629,SP,5300.0,5300.0,93,NÃO,0.0
5327,5630,RJ,18300.0,18300.0,150,NÃO,0.0
5328,5631,SP,1800.0,1800.0,8,NÃO,0.0
5329,5632,MG,4800.0,4800.0,9,NÃO,0.0
5330,5633,SC,2200.0,2200.0,18,NÃO,0.0
5331,5634,PR,3900.0,3900.0,22,NÃO,0.0
5332,5635,RJ,11500.0,11500.0,30,NÃO,0.0
5333,5636,SP,3100.0,3100.0,14,NÃO,0.0
5334,5638,SC,4800.0,4800.0,9,NÃO,0.0
5335,5639,PR,2200.0,2200.0,18,NÃO,0.0
5336,5640,RJ,3900.0,3900.0,22,NÃO,0.0
5337,5641,SP,11500.0,11500.0,30,NÃO,0.0
5338,5642,MG,3100.0,3100.0,14,NÃO,0.0
5339,5643,SC,6800.0,6800.0,19,NÃO,0.0
5340,5644,PR,22000.0,22000.0,25,NÃO,0.0
5341,5645,RJ,4500.0,4500.0,48,NÃO,0.0
5342,5646,SP,9800.0,9800.0,120,NÃO,0.0
5343,5647,RJ,15000.0,15000.0,15,NÃO,0.0
5344,5648,SP,6100.0,6100.0,80,NÃO,0.0
5345,5649,MG,9000.0,9000.0,12,NÃO,0.0
5346,5650,SC,17500.0,17500.0,75,NÃO,0.0
5347,5651,PR,13000.0,13000.0,90,NÃO,0.0
5348,5652,RJ,5300.0,5300.0,93,NÃO,0.0
5349,5653,SP,18300.0,18300.0,150,NÃO,0.0
5350,5654,MG,1800.0,1800.0,8,NÃO,0.0
5351,5655,SC,4800.0,4800.0,9,NÃO,0.0
5352,5656,PR,2200.0,2200.0,18,NÃO,0.0
5353,5657,RJ,3900.0,3900.0,22,NÃO,0.0
5354,5658,SP,11500.0,11500.0,30,NÃO,0.0
5355,5659,MG,3100.0,3100.0,14,NÃO,0.0
5356,5660,SC,1800.0,1800.0,8,NÃO,0.0
5357,5661,PR,4800.0,4800.0,9,NÃO,0.0
5358,5662,RJ,2200.0,2200.0,18,NÃO,0.0
5359,5664,RJ,11500.0,11500.0,30,NÃO,0.0
5360,5665,SP,3100.0,3100.0,14,NÃO,0.0
5361,5666,MG,6800.0,6800.0,19,NÃO,0.0
5362,5667,SC,22000.0,22000.0,25,NÃO,0.0
5363,5668,PR,4500.0,4500.0,48,NÃO,0.0
5364,5669,RJ,9800.0,9800.0,120,NÃO,0.0
5365,5670,SP,15000.0,15000.0,15,NÃO,0.0
5366,5671,MG,6100.0,6100.0,80,NÃO,0.0
5367,5672,SC,9000.0,9000.0,12,NÃO,0.0
5368,5673,PR,17500.0,17500.0,75,NÃO,0.0
5369,5674,RJ,13000.0,13000.0,90,NÃO,0.0
5370,5675,SP,5300.0,5300.0,93,NÃO,0.0
5371,5676,MG,18300.0,18300.0,150,NÃO,0.0
5372,5677,SC,1800.0,1800.0,8,NÃO,0.0
5373,5678,PR,4800.0,4800.0,9,NÃO,0.0
5374,5679,RJ,2200.0,2200.0,18,NÃO,0.0
5375,5681,RJ,11500.0,11500.0,30,NÃO,0.0
5376,5682,SP,3100.0,3100.0,14,NÃO,0.0
5377,5683,MG,1800.0,1800.0,8,NÃO,0.0
5378,5684,SC,4800.0,4800.0,9,NÃO,0.0
5379,5685,PR,2200.0,2200.0,18,NÃO,0.0
5380,5686,RJ,3900.0,3900.0,22,NÃO,0.0
5381,5687,SP,11500.0,11500.0,30,NÃO,0.0
5382,5688,MG,3100.0,3100.0,14,NÃO,0.0
5383,5689,SC,6800.0,6800.0,19,NÃO,0.0
5384,5690,PR,22000.0,22000.0,25,NÃO,0.0
5385,5691,RJ,4500.0,4500.0,48,NÃO,0.0
5386,5692,SP,9800.0,9800.0,120,NÃO,0.0
5387,5693,MG,15000.0,15000.0,15,NÃO,0.0
5388,5694,SC,6100.0,6100.0,80,NÃO,0.0
5389,5695,PR,9000.0,9000.0,12,NÃO,0.0
5390,5696,RJ,17500.0,17500.0,75,NÃO,0.0
5391,5698,RJ,5300.0,5300.0,93,NÃO,0.0
5392,5699,SP,18300.0,18300.0,150,NÃO,0.0
5393,5700,MG,1800.0,1800.0,8,NÃO,0.0
5394,5701,SC,4800.0,4800.0,9,NÃO,0.0
5395,5702,PR,2200.0,2200.0,18,NÃO,0.0
5396,5703,RJ,3900.0,3900.0,22,NÃO,0.0
5397,5704,SP,11500.0,11500.0,30,NÃO,0.0
5398,5705,MG,3100.0,3100.0,14,NÃO,0.0
5399,5706,SC,1800.0,1800.0,8,NÃO,0.0
5400,5707,PR,4800.0,4800.0,9,NÃO,0.0
5401,5708,RJ,2200.0,2200.0,18,NÃO,0.0
5402,5709,SP,3900.0,3900.0,22,NÃO,0.0
5403,5710,MG,11500.0,11500.0,30,NÃO,0.0
5404,5711,SC,3100.0,3100.0,14,NÃO,0.0
5405,5712,PR,6800.0,6800.0,19,NÃO,0.0
5406,5713,RJ,22000.0,22000.0,25,NÃO,0.0
5407,5715,RJ,9800.0,9800.0,120,NÃO,0.0
5408,5716,SP,15000.0,15000.0,15,NÃO,0.0
5409,5717,MG,6100.0,6100.0,80,NÃO,0.0
5410,5718,SC,9000.0,9000.0,12,NÃO,0.0
5411,5719,PR,17500.0,17500.0,75,NÃO,0.0
5412,5720,RJ,13000.0,13000.0,90,NÃO,0.0
5413,5721,SP,5300.0,5300.0,93,NÃO,0.0
5414,5722,MG,18300.0,18300.0,150,NÃO,0.0
5415,5723,SC,1800.0,1800.0,8,NÃO,0.0
5416,5724,PR,4800.0,4800.0,9,NÃO,0.0
5417,5725,RJ,2200.0,2200.0,18,NÃO,0.0
5418,5726,SP,3900.0,3900.0,22,NÃO,0.0
5419,5727,MG,11500.0,11500.0,30,NÃO,0.0
5420,5728,SC,3100.0,3100.0,14,NÃO,0.0
5421,5729,PR,1800.0,1800.0,8,NÃO,0.0
5422,5730,RJ,4800.0,4800.0,9,NÃO,0.0
5423,5731,SP,2200.0,2200.0,18,NÃO,0.0
5424,5732,RJ,3900.0,3900.0,22,NÃO,0.0
5425,5733,SP,11500.0,11500.0,30,NÃO,0.0
5426,5734,MG,3100.0,3100.0,14,NÃO,0.0
5427,5735,SC,6800.0,6800.0,19,NÃO,0.0
5428,5736,PR,22000.0,22000.0,25,NÃO,0.0
5429,5737,RJ,4500.0,4500.0,48,NÃO,0.0
5430,5738,SP,9800.0,9800.0,120,NÃO,0.0
5431,5739,MG,15000.0,15000.0,15,NÃO,0.0
5432,5741,PR,9000.0,9000.0,12,NÃO,0.0
5433,5742,RJ,17500.0,17500.0,75,NÃO,0.0
5434,5743,SP,13000.0,13000.0,90,NÃO,0.0
5435,5744,MG,5300.0,5300.0,93,NÃO,0.0
5436,5745,SC,18300.0,18300.0,150,NÃO,0.0
5437,5746,PR,1800.0,1800.0,8,NÃO,0.0
5438,5747,RJ,4800.0,4800.0,9,NÃO,0.0
5439,5748,SP,2200.0,2200.0,18,NÃO,0.0
5440,5749,RJ,3900.0,3900.0,22,NÃO,0.0
5441,5750,RJ,11500.0,11500.0,30,NÃO,0.0
5442,5751,PR,3100.0,3100.0,14,NÃO,0.0
5443,5752,RJ,1800.0,1800.0,8,NÃO,0.0
5444,5753,SP,4800.0,4800.0,9,NÃO,0.0
5445,5754,RJ,2200.0,2200.0,18,NÃO,0.0
5446,5755,RJ,3900.0,3900.0,22,NÃO,0.0
5447,5756,PR,11500.0,11500.0,30,NÃO,0.0
5448,5758,SP,6800.0,6800.0,19,NÃO,0.0
5449,5759,RJ,22000.0,22000.0,25,NÃO,0.0
5450,5760,RJ,4500.0,4500.0,48,NÃO,0.0
5451,5761,PR,9800.0,9800.0,120,NÃO,0.0
5452,5762,RJ,15000.0,15000.0,15,NÃO,0.0
5453,5763,SP,6100.0,6100.0,80,NÃO,0.0
5454,5764,RJ,9000.0,9000.0,12,NÃO,0.0
5455,5765,RJ,17500.0,17500.0,75,NÃO,0.0
5456,5766,PR,13000.0,13000.0,90,NÃO,0.0
5457,5767,RJ,5300.0,5300.0,93,NÃO,0.0
5458,5768,SP,18300.0,18300.0,150,NÃO,0.0
5459,5769,RJ,1800.0,1800.0,8,NÃO,0.0
5460,5770,RJ,4800.0,4800.0,9,NÃO,0.0
5461,5771,PR,2200.0,2200.0,18,NÃO,0.0
5462,5772,RJ,3900.0,3900.0,22,NÃO,0.0
5463,5773,SP,11500.0,11500.0,30,NÃO,0.0
5464,5775,RJ,1800.0,1800.0,8,NÃO,0.0
5465,5776,PR,4800.0,4800.0,9,NÃO,0.0
5466,5777,RJ,2200.0,2200.0,18,NÃO,0.0
5467,5778,SP,3900.0,3900.0,22,NÃO,0.0
5468,5779,RJ,11500.0,11500.0,30,NÃO,0.0
5469,5780,RJ,3100.0,3100.0,14,NÃO,0.0
5470,5781,SP,6800.0,6800.0,19,NÃO,0.0
5471,5782,RJ,22000.0,22000.0,25,NÃO,0.0
5472,5783,RJ,4500.0,4500.0,48,NÃO,0.0
5473,5784,PR,9800.0,9800.0,120,NÃO,0.0
5474,5785,RJ,15000.0,15000.0,15,NÃO,0.0
5475,5786,SP,6100.0,6100.0,80,NÃO,0.0
5476,5787,RJ,9000.0,9000.0,12,NÃO,0.0
5477,5788,RJ,17500.0,17500.0,75,NÃO,0.0
5478,5789,PR,13000.0,13000.0,90,NÃO,0.0
5479,5790,RJ,5300.0,5300.0,93,NÃO,0.0
5480,5792,RJ,1800.0,1800.0,8,NÃO,0.0
5481,5793,RJ,4800.0,4800.0,9,NÃO,0.0
5482,5794,PR,2200.0,2200.0,18,NÃO,0.0
5483,5795,SP,3900.0,3900.0,22,NÃO,0.0
5484,5796,RJ,11500.0,11500.0,30,NÃO,0.0
5485,5797,RJ,3100.0,3100.0,14,NÃO,0.0
5486,5798,PR,1800.0,1800.0,8,NÃO,0.0
5487,5799,RJ,4800.0,4800.0,9,NÃO,0.0
5488,5800,SP,2200.0,2200.0,18,NÃO,0.0
5489,5801,RJ,3900.0,3900.0,22,NÃO,0.0
5490,5802,RJ,11500.0,11500.0,30,NÃO,0.0
5491,5803,PR,3100.0,3100.0,14,NÃO,0.0
5492,5804,RJ,6800.0,6800.0,19,NÃO,0.0
5493,5805,SP,22000.0,22000.0,25,NÃO,0.0
5494,5806,RJ,4500.0,4500.0,48,NÃO,0.0
5495,5807,RJ,9800.0,9800.0,120,NÃO,0.0
5496,5808,PR,15000.0,15000.0,15,NÃO,0.0
5497,5809,SP,6100.0,6100.0,80,NÃO,0.0
5498,5810,RJ,9000.0,9000.0,12,NÃO,0.0
5499,5811,RJ,17500.0,17500.0,75,NÃO,0.0
5500,5812,PR,13000.0,13000.0,90,NÃO,0.0
5501,5813,SP,5300.0,5300.0,93,NÃO,0.0
5502,5814,RJ,18300.0,18300.0,150,NÃO,0.0
5503,5815,RJ,1800.0,1800.0,8,NÃO,0.0
5504,5816,PR,4800.0,4800.0,9,NÃO,0.0
5505,5817,SP,2200.0,2200.0,18,NÃO,0.0
5506,5818,RJ,3900.0,3900.0,22,NÃO,0.0
5507,5819,RJ,11500.0,11500.0,30,NÃO,0.0
5508,5820,PR,3100.0,3100.0,14,NÃO,0.0
5509,5822,MG,4800.0,4800.0,9,NÃO,0.0
5510,5823,SC,2200.0,2200.0,18,NÃO,0.0
5511,5824,PR,3900.0,3900.0,22,NÃO,0.0
5512,5825,RJ,11500.0,11500.0,30,NÃO,0.0
5513,5826,SP,3100.0,3100.0,14,NÃO,0.0
5514,5827,MG,6800.0,6800.0,19,NÃO,0.0
5515,5828,SC,22000.0,22000.0,25,NÃO,0.0
5516,5829,PR,4500.0,4500.0,48,NÃO,0.0
5517,5830,RJ,9800.0,9800.0,120,NÃO,0.0
5518,5831,SP,15000.0,15000.0,15,NÃO,0.0
5519,5832,MG,6100.0,6100.0,80,NÃO,0.0
5520,5833,SC,9000.0,9000.0,12,NÃO,0.0
5521,5834,PR,17500.0,17500.0,75,NÃO,0.0
5522,5835,RJ,13000.0,13000.0,90,NÃO,0.0
5523,5836,SP,5300.0,5300.0,93,NÃO,0.0
5524,5837,RJ,18300.0,18300.0,150,NÃO,0.0
5525,5839,MG,4800.0,4800.0,9,NÃO,0.0
5526,5840,SC,2200.0,2200.0,18,NÃO,0.0
5527,5841,PR,3900.0,3900.0,22,NÃO,0.0
5528,5842,RJ,11500.0,11500.0,30,NÃO,0.0
5529,5843,SP,3100.0,3100.0,14,NÃO,0.0
5530,5844,MG,6800.0,6800.0,19,NÃO,0.0
5531,5845,SC,22000.0,22000.0,25,NÃO,0.0
5532,5846,PR,4500.0,4500.0,48,NÃO,0.0
5533,5847,RJ,9800.0,9800.0,120,NÃO,0.0
5534,5848,SP,15000.0,15000.0,15,NÃO,0.0
5535,5849,MG,6100.0,6100.0,80,NÃO,0.0
5536,5850,SC,9000.0,9000.0,12,NÃO,0.0
5537,5851,PR,17500.0,17500.0,75,NÃO,0.0
5538,5852,RJ,13000.0,13000.0,90,NÃO,0.0
5539,5853,SP,5300.0,5300.0,93,NÃO,0.0
5540,5854,RJ,18300.0,18300.0,150,NÃO,0.0
5541,5856,MG,4800.0,4800.0,9,NÃO,0.0
5542,5857,SC,2200.0,2200.0,18,NÃO,0.0
5543,5858,PR,3900.0,3900.0,22,NÃO,0.0
5544,5859,RJ,11500.0,11500.0,30,NÃO,0.0
5545,5860,SP,3100.0,3100.0,14,NÃO,0.0
5546,5861,MG,6800.0,6800.0,19,NÃO,0.0
5547,5862,SC,22000.0,22000.0,25,NÃO,0.0
5548,5863,PR,4500.0,4500.0,48,NÃO,0.0
5549,5864,RJ,9800.0,9800.0,120,NÃO,0.0
5550,5865,SP,15000.0,15000.0,15,NÃO,0.0
5551,5866,MG,6100.0,6100.0,80,NÃO,0.0
5552,5867,SC,9000.0,9000.0,12,NÃO,0.0
5553,5868,PR,17500.0,17500.0,75,NÃO,0.0
5554,5869,RJ,13000.0,13000.0,90,NÃO,0.0
5555,5870,SP,5300.0,5300.0,93,NÃO,0.0
5556,5871,RJ,18300.0,18300.0,150,NÃO,0.0
5557,5873,MG,4800.0,4800.0,9,NÃO,0.0
5558,5874,SC,2200.0,2200.0,18,NÃO,0.0
5559,5875,PR,3900.0,3900.0,22,NÃO,0.0
5560,5876,RJ,11500.0,11500.0,30,NÃO,0.0
5561,5877,SP,3100.0,3100.0,14,NÃO,0.0
5562,5878,MG,6800.0,6800.0,19,NÃO,0.0
5563,5879,SC,22000.0,22000.0,25,NÃO,0.0
5564,5880,PR,4500.0,4500.0,48,NÃO,0.0
5565,5881,RJ,9800.0,9800.0,120,NÃO,0.0
5566,5882,SP,15000.0,15000.0,15,NÃO,0.0
5567,5883,MG,6100.0,6100.0,80,NÃO,0.0
5568,5884,SC,9000.0,9000.0,12,NÃO,0.0
5569,5885,PR,17500.0,17500.0,75,NÃO,0.0
5570,5886,RJ,13000.0,13000.0,90,NÃO,0.0
5571,5887,SP,5300.0,5300.0,93,NÃO,0.0
5572,5888,RJ,18300.0,18300.0,150,NÃO,0.0
5573,5890,MG,4800.0,4800.0,9,NÃO,0.0
5574,5891,SC,2200.0,2200.0,18,NÃO,0.0
5575,5892,PR,3900.0,3900.0,22,NÃO,0.0
5576,5893,RJ,11500.0,11500.0,30,NÃO,0.0
5577,5894,SP,3100.0,3100.0,14,NÃO,0.0
5578,5895,MG,6800.0,6800.0,19,NÃO,0.0
5579,5896,SC,22000.0,22000.0,25,NÃO,0.0
5580,5897,PR,4500.0,4500.0,48,NÃO,0.0
5581,5898,RJ,9800.0,9800.0,120,NÃO,0.0
5582,5899,SP,15000.0,15000.0,15,NÃO,0.0
5583,5900,MG,6100.0,6100.0,80,NÃO,0.0
5584,5901,SC,9000.0,9000.0,12,NÃO,0.0
5585,5902,PR,17500.0,17500.0,75,NÃO,0.0
5586,5903,RJ,13000.0,13000.0,90,NÃO,0.0
5587,5904,SP,5300.0,5300.0,93,NÃO,0.0
5588,5905,RJ,18300.0,18300.0,150,NÃO,0.0
5589,5907,MG,4800.0,4800.0,9,NÃO,0.0
5590,5908,SC,2200.0,2200.0,18,NÃO,0.0
5591,5909,PR,3900.0,3900.0,22,NÃO,0.0
5592,5910,RJ,11500.0,11500.0,30,NÃO,0.0
5593,5911,SP,3100.0,3100.0,14,NÃO,0.0
5594,5912,MG,6800.0,6800.0,19,NÃO,0.0
5595,5913,SC,22000.0,22000.0,25,NÃO,0.0
5596,5914,PR,4500.0,4500.0,48,NÃO,0.0
5597,5915,RJ,9800.0,9800.0,120,NÃO,0.0
5598,5916,SP,15000.0,15000.0,15,NÃO,0.0
5599,5917,MG,6100.0,6100.0,80,NÃO,0.0
5600,5918,SC,9000.0,9000.0,12,NÃO,0.0
5601,5919,PR,17500.0,17500.0,75,NÃO,0.0
5602,5920,RJ,13000.0,13000.0,90,NÃO,0.0
5603,5921,SP,5300.0,5300.0,93,NÃO,0.0
5604,5922,RJ,18300.0,18300.0,150,NÃO,0.0
5605,5924,MG,4800.0,4800.0,9,NÃO,0.0
5606,5925,SC,2200.0,2200.0,18,NÃO,0.0
5607,5926,PR,3900.0,3900.0,22,NÃO,0.0
5608,5927,RJ,11500.0,11500.0,30,NÃO,0.0
5609,5928,SP,3100.0,3100.0,14,NÃO,0.0
5610,5929,MG,6800.0,6800.0,19,NÃO,0.0
5611,5930,SC,22000.0,22000.0,25,NÃO,0.0
5612,5931,PR,4500.0,4500.0,48,NÃO,0.0
5613,5932,RJ,9800.0,9800.0,120,NÃO,0.0
5614,5933,SP,15000.0,15000.0,15,NÃO,0.0
5615,5934,MG,6100.0,6100.0,80,NÃO,0.0
5616,5935,SC,9000.0,9000.0,12,NÃO,0.0
5617,5936,PR,17500.0,17500.0,75,NÃO,0.0
5618,5937,RJ,13000.0,13000.0,90,NÃO,0.0
5619,5938,SP,5300.0,5300.0,93,NÃO,0.0
5620,5939,RJ,18300.0,18300.0,150,NÃO,0.0
5621,5941,MG,4800.0,4800.0,9,NÃO,0.0
5622,5942,SC,2200.0,2200.0,18,NÃO,0.0
5623,5943,PR,3900.0,3900.0,22,NÃO,0.0
5624,5944,RJ,11500.0,11500.0,30,NÃO,0.0
5625,5945,SP,3100.0,3100.0,14,NÃO,0.0
5626,5946,MG,6800.0,6800.0,19,NÃO,0.0
5627,5947,SC,22000.0,22000.0,25,NÃO,0.0
5628,5948,PR,4500.0,4500.0,48,NÃO,0.0
5629,5949,RJ,9800.0,9800.0,120,NÃO,0.0
5630,5950,SP,15000.0,15000.0,15,NÃO,0.0
5631,5951,MG,6100.0,6100.0,80,NÃO,0.0
5632,5952,SC,9000.0,9000.0,12,NÃO,0.0
5633,5953,PR,17500.0,17500.0,75,NÃO,0.0
5634,5954,RJ,13000.0,13000.0,90,NÃO,0.0
5635,5955,SP,5300.0,5300.0,93,NÃO,0.0
5636,5956,RJ,18300.0,18300.0,150,NÃO,0.0
5637,5958,MG,4800.0,4800.0,9,NÃO,0.0
5638,5959,SC,2200.0,2200.0,18,NÃO,0.0
5639,5960,PR,3900.0,3900.0,22,NÃO,0.0
5640,5961,RJ,11500.0,11500.0,30,NÃO,0.0
5641,5962,SP,3100.0,3100.0,14,NÃO,0.0
5642,5963,MG,6800.0,6800.0,19,NÃO,0.0
5643,5964,SC,22000.0,22000.0,25,NÃO,0.0
5644,5965,PR,4500.0,4500.0,48,NÃO,0.0
5645,5966,RJ,9800.0,9800.0,120,NÃO,0.0
5646,5967,SP,15000.0,15000.0,15,NÃO,0.0
5647,5968,MG,6100.0,6100.0,80,NÃO,0.0
5648,5969,SC,9000.0,9000.0,12,NÃO,0.0
5649,5970,PR,17500.0,17500.0,75,NÃO,0.0
5650,5971,RJ,13000.0,13000.0,90,NÃO,0.0
5651,5972,SP,5300.0,5300.0,93,NÃO,0.0
5652,5973,RJ,18300.0,18300.0,150,NÃO,0.0
5653,5975,MG,4800.0,4800.0,9,NÃO,0.0
5654,5976,SC,2200.0,2200.0,18,NÃO,0.0
