,CODIGO_CLIENTE,UF,CLASS_SCORE,IDADE,ULTIMO_SALARIO,MEDIAN_RENDA,SELL_CRED,PROFIT_CRED
5544,7685,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5545,7688,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5546,7690,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5547,7691,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5548,7695,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5549,7696,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5550,7699,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5551,7702,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5552,7705,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5553,7707,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5554,7708,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5555,7712,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5556,7713,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5557,7716,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5558,7719,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5559,7722,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5560,7724,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5561,7725,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5562,7727,SC,Excelente,35,1800.0,9800.0,2340.0,540.0
5563,7729,RJ,Excelente,45,2200.0,9800.0,2860.0,660.0
5564,7731,MG,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
5565,7732,SC,Excelente,53,3100.0,9800.0,4030.0,930.0
5566,7736,RJ,Excelente,65,9800.0,9800.0,12740.0,2940.0
5567,7740,PR,Excelente,38,17500.0,9800.0,19250.0,1750.0
5568,7743,MG,Excelente,32,18300.0,9800.0,20130.0,1830.0
5569,7744,SC,Excelente,35,1800.0,9800.0,2340.0,540.0
5570,7746,RJ,Excelente,45,2200.0,9800.0,2860.0,660.0
5571,7748,MG,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
5572,7749,SC,Excelente,53,3100.0,9800.0,4030.0,930.0
5573,7751,RJ,Excelente,57,1800.0,9800.0,2340.0,540.0
5574,7753,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
5575,7755,MG,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
5576,7756,SC,Excelente,25,3100.0,9800.0,4030.0,930.0
5577,7760,MG,Excelente,32,9800.0,9800.0,12740.0,2940.0
5578,7761,SC,Excelente,35,15000.0,9800.0,16500.0,1500.0
5579,7764,SP,Excelente,48,17500.0,9800.0,19250.0,1750.0
5580,7767,PR,Excelente,55,18300.0,9800.0,20130.0,1830.0
5581,7768,RJ,Excelente,57,1800.0,9800.0,2340.0,540.0
5582,7770,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
5583,7772,MG,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
5584,7773,SC,Excelente,25,3100.0,9800.0,4030.0,930.0
5585,7775,RJ,Excelente,28,1800.0,9800.0,2340.0,540.0
5586,7777,MG,Excelente,32,2200.0,9800.0,2860.0,660.0
5587,7779,PR,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
5588,7780,RJ,Excelente,45,3100.0,9800.0,4030.0,930.0
5589,7784,PR,Excelente,55,9800.0,9800.0,12740.0,2940.0
5590,7785,RJ,Excelente,57,15000.0,9800.0,16500.0,1500.0
5591,7791,PR,Excelente,27,18300.0,9800.0,20130.0,1830.0
5592,7792,RJ,Excelente,28,1800.0,9800.0,2340.0,540.0
5593,7794,MG,Excelente,32,2200.0,9800.0,2860.0,660.0
5594,7796,PR,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
5595,7797,RJ,Excelente,45,3100.0,9800.0,4030.0,930.0
5596,7799,MG,Excelente,51,1800.0,9800.0,2340.0,540.0
5597,7801,PR,Excelente,55,2200.0,9800.0,2860.0,660.0
5598,7803,SP,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
5599,7804,RJ,Excelente,65,3100.0,9800.0,4030.0,930.0
5600,7808,PR,Excelente,27,9800.0,9800.0,12740.0,2940.0
5601,7809,RJ,Excelente,28,15000.0,9800.0,16500.0,1500.0
5602,7812,SC,Excelente,35,17500.0,9800.0,19250.0,1750.0
5603,7815,SP,Excelente,48,18300.0,9800.0,20130.0,1830.0
5604,7816,MG,Excelente,51,1800.0,9800.0,2340.0,540.0
5605,7818,PR,Excelente,55,2200.0,9800.0,2860.0,660.0
5606,7820,SP,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
5607,7821,RJ,Excelente,65,3100.0,9800.0,4030.0,930.0
5608,7823,SP,Excelente,23,15000.0,9800.0,16500.0,1500.0
5609,7826,PR,Excelente,32,17500.0,9800.0,19250.0,1750.0
5610,7829,MG,Excelente,45,18300.0,9800.0,20130.0,1830.0
5611,7830,SC,Excelente,48,1800.0,9800.0,2340.0,540.0
5612,7832,RJ,Excelente,53,2200.0,9800.0,2860.0,660.0
5613,7834,MG,Excelente,57,11500.0,9800.0,12650.000000000002,1150.0000000000018
5614,7835,SC,Excelente,62,3100.0,9800.0,4030.0,930.0
5615,7839,RJ,Excelente,25,2200.0,9800.0,2860.0,660.0
5616,7841,MG,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5617,7842,SC,Excelente,30,3100.0,9800.0,4030.0,930.0
5618,7846,MG,Excelente,45,9800.0,9800.0,12740.0,2940.0
5619,7847,SC,Excelente,48,15000.0,9800.0,16500.0,1500.0
5620,7850,SP,Excelente,55,17500.0,9800.0,19250.0,1750.0
5621,7853,PR,Excelente,65,18300.0,9800.0,20130.0,1830.0
5622,7855,SP,Excelente,23,15000.0,9800.0,16500.0,1500.0
5623,7858,MG,Excelente,28,17500.0,9800.0,19250.0,1750.0
5624,7861,RJ,Excelente,35,18300.0,9800.0,20130.0,1830.0
5625,7862,SP,Excelente,42,1800.0,9800.0,2340.0,540.0
5626,7864,SC,Excelente,48,2200.0,9800.0,2860.0,660.0
5627,7866,RJ,Excelente,53,11500.0,9800.0,12650.000000000002,1150.0000000000018
5628,7867,SP,Excelente,55,3100.0,9800.0,4030.0,930.0
5629,7869,SC,Excelente,62,1800.0,9800.0,2340.0,540.0
5630,7873,RJ,Excelente,25,11500.0,9800.0,12650.000000000002,1150.0000000000018
5631,7874,SP,Excelente,27,3100.0,9800.0,4030.0,930.0
5632,7878,RJ,Excelente,35,9800.0,9800.0,12740.0,2940.0
5633,7879,SP,Excelente,42,15000.0,9800.0,16500.0,1500.0
5634,7882,PR,Excelente,51,17500.0,9800.0,19250.0,1750.0
5635,7885,MG,Excelente,57,18300.0,9800.0,20130.0,1830.0
5636,7886,SC,Excelente,62,1800.0,9800.0,2340.0,540.0
5637,7887,PR,Excelente,65,15000.0,9800.0,16500.0,1500.0
5638,7890,RJ,Excelente,25,17500.0,9800.0,19250.0,1750.0
5639,7893,SC,Excelente,30,18300.0,9800.0,20130.0,1830.0
5640,7894,PR,Excelente,32,1800.0,9800.0,2340.0,540.0
5641,7896,SP,Excelente,42,2200.0,9800.0,2860.0,660.0
5642,7898,SC,Excelente,48,11500.0,9800.0,12650.000000000002,1150.0000000000018
5643,7899,PR,Excelente,51,3100.0,9800.0,4030.0,930.0
5644,7901,SP,Excelente,28,1800.0,9800.0,2340.0,540.0
5645,7903,SC,Excelente,32,2200.0,9800.0,2860.0,660.0
5646,7905,RJ,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
5647,7906,SP,Excelente,45,3100.0,9800.0,4030.0,930.0
5648,7910,SC,Excelente,55,9800.0,9800.0,12740.0,2940.0
5649,7911,PR,Excelente,57,15000.0,9800.0,16500.0,1500.0
5650,7917,RJ,Excelente,27,18300.0,9800.0,20130.0,1830.0
5651,7918,SP,Excelente,28,1800.0,9800.0,2340.0,540.0
5652,7919,MG,Excelente,30,1800.0,9800.0,2340.0,540.0
5653,7921,PR,Excelente,35,2200.0,9800.0,2860.0,660.0
5654,7923,SP,Excelente,45,11500.0,9800.0,12650.000000000002,1150.0000000000018
5655,7924,RJ,Excelente,48,3100.0,9800.0,4030.0,930.0
5656,7928,PR,Excelente,57,9800.0,9800.0,12740.0,2940.0
5657,7929,RJ,Excelente,62,15000.0,9800.0,16500.0,1500.0
5658,7932,SC,Excelente,23,17500.0,9800.0,19250.0,1750.0
5659,7935,SP,Excelente,28,18300.0,9800.0,20130.0,1830.0
5660,7936,MG,Excelente,30,1800.0,9800.0,2340.0,540.0
5661,7938,PR,Excelente,35,2200.0,9800.0,2860.0,660.0
5662,7940,SP,Excelente,45,11500.0,9800.0,12650.000000000002,1150.0000000000018
5663,7941,RJ,Excelente,48,3100.0,9800.0,4030.0,930.0
5664,7942,SP,Excelente,51,1800.0,9800.0,2340.0,540.0
5665,7944,SC,Excelente,55,2200.0,9800.0,2860.0,660.0
5666,7946,RJ,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
5667,7947,SP,Excelente,65,3100.0,9800.0,4030.0,930.0
5668,7951,RJ,Excelente,27,9800.0,9800.0,12740.0,2940.0
5669,7952,SP,Excelente,28,15000.0,9800.0,16500.0,1500.0
5670,7955,PR,Excelente,35,17500.0,9800.0,19250.0,1750.0
5671,7958,RJ,Excelente,48,18300.0,9800.0,20130.0,1830.0
5672,7959,SP,Excelente,51,1800.0,9800.0,2340.0,540.0
5673,7961,SC,Excelente,55,2200.0,9800.0,2860.0,660.0
5674,7963,RJ,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
5675,7964,SP,Excelente,65,3100.0,9800.0,4030.0,930.0
5676,7967,PR,Excelente,25,2200.0,9800.0,2860.0,660.0
5677,7969,SP,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5678,7970,MG,Excelente,30,3100.0,9800.0,4030.0,930.0
5679,7974,SP,Excelente,45,9800.0,9800.0,12740.0,2940.0
5680,7975,RJ,Excelente,48,15000.0,9800.0,16500.0,1500.0
5681,7978,SC,Excelente,28,17500.0,9800.0,19250.0,1750.0
5682,7981,SP,Excelente,35,18300.0,9800.0,20130.0,1830.0
5683,7982,MG,Excelente,42,1800.0,9800.0,2340.0,540.0
5684,7984,PR,Excelente,48,2200.0,9800.0,2860.0,660.0
5685,7986,SP,Excelente,53,11500.0,9800.0,12650.000000000002,1150.0000000000018
5686,7987,MG,Excelente,55,3100.0,9800.0,4030.0,930.0
5687,7988,SC,Excelente,57,1800.0,9800.0,2340.0,540.0
5688,7990,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
5689,7992,RJ,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
5690,7993,SP,Excelente,25,3100.0,9800.0,4030.0,930.0
5691,7997,RJ,Excelente,32,9800.0,9800.0,12740.0,2940.0
5692,7998,SP,Excelente,35,15000.0,9800.0,16500.0,1500.0
5693,8001,PR,Excelente,48,17500.0,9800.0,19250.0,1750.0
5694,8004,MG,Excelente,55,18300.0,9800.0,20130.0,1830.0
5695,8005,SC,Excelente,57,1800.0,9800.0,2340.0,540.0
5696,8007,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
5697,8009,RJ,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
5698,8010,SP,Excelente,25,3100.0,9800.0,4030.0,930.0
5699,8011,MG,Excelente,27,1800.0,9800.0,2340.0,540.0
5700,8013,PR,Excelente,30,2200.0,9800.0,2860.0,660.0
5701,8015,SP,Excelente,35,11500.0,9800.0,12650.000000000002,1150.0000000000018
5702,8016,MG,Excelente,42,3100.0,9800.0,4030.0,930.0
5703,8020,SP,Excelente,53,9800.0,9800.0,12740.0,2940.0
5704,8021,MG,Excelente,55,15000.0,9800.0,16500.0,1500.0
5705,8024,RJ,Excelente,65,17500.0,9800.0,19250.0,1750.0
5706,8027,SP,Excelente,25,18300.0,9800.0,20130.0,1830.0
5707,8028,MG,Excelente,27,1800.0,9800.0,2340.0,540.0
5708,8030,PR,Excelente,30,2200.0,9800.0,2860.0,660.0
5709,8032,SP,Excelente,35,11500.0,9800.0,12650.000000000002,1150.0000000000018
5710,8033,MG,Excelente,42,3100.0,9800.0,4030.0,930.0
5711,8034,SC,Excelente,45,1800.0,9800.0,2340.0,540.0
5712,8036,RJ,Excelente,51,2200.0,9800.0,2860.0,660.0
5713,8038,MG,Excelente,55,11500.0,9800.0,12650.000000000002,1150.0000000000018
5714,8039,SC,Excelente,57,3100.0,9800.0,4030.0,930.0
5715,8043,RJ,Excelente,23,9800.0,9800.0,12740.0,2940.0
5716,8044,SP,Excelente,25,15000.0,9800.0,16500.0,1500.0
5717,8047,PR,Excelente,30,17500.0,9800.0,19250.0,1750.0
5718,8050,MG,Excelente,42,18300.0,9800.0,20130.0,1830.0
5719,8051,SC,Excelente,45,1800.0,9800.0,2340.0,540.0
5720,8053,RJ,Excelente,51,2200.0,9800.0,2860.0,660.0
5721,8055,MG,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5722,8056,SC,Excelente,30,3100.0,9800.0,4030.0,930.0
5723,8057,PR,Excelente,32,1800.0,9800.0,2340.0,540.0
5724,8059,SP,Excelente,42,2200.0,9800.0,2860.0,660.0
5725,8061,SP,Excelente,48,11500.0,9800.0,12650.000000000002,1150.0000000000018
5726,8062,MG,Excelente,51,3100.0,9800.0,4030.0,930.0
5727,8066,SP,Excelente,62,9800.0,9800.0,12740.0,2940.0
5728,8067,MG,Excelente,65,15000.0,9800.0,16500.0,1500.0
5729,8070,RJ,Excelente,25,17500.0,9800.0,19250.0,1750.0
5730,8073,SC,Excelente,30,18300.0,9800.0,20130.0,1830.0
5731,8074,PR,Excelente,32,1800.0,9800.0,2340.0,540.0
5732,8076,SP,Excelente,42,2200.0,9800.0,2860.0,660.0
5733,8078,RJ,Excelente,48,11500.0,9800.0,12650.000000000002,1150.0000000000018
5734,8079,PR,Excelente,51,3100.0,9800.0,4030.0,930.0
5735,8080,RJ,Excelente,53,1800.0,9800.0,2340.0,540.0
5736,8082,RJ,Excelente,57,2200.0,9800.0,2860.0,660.0
5737,8084,PR,Excelente,65,11500.0,9800.0,12650.000000000002,1150.0000000000018
5738,8089,PR,Excelente,28,9800.0,9800.0,12740.0,2940.0
5739,8090,RJ,Excelente,30,15000.0,9800.0,16500.0,1500.0
5740,8093,RJ,Excelente,42,17500.0,9800.0,19250.0,1750.0
5741,8096,SP,Excelente,51,18300.0,9800.0,20130.0,1830.0
5742,8097,RJ,Excelente,53,1800.0,9800.0,2340.0,540.0
5743,8099,PR,Excelente,57,2200.0,9800.0,2860.0,660.0
5744,8101,SP,Excelente,65,11500.0,9800.0,12650.000000000002,1150.0000000000018
5745,8103,RJ,Excelente,23,1800.0,9800.0,2340.0,540.0
5746,8105,RJ,Excelente,27,2200.0,9800.0,2860.0,660.0
5747,8107,RJ,Excelente,30,11500.0,9800.0,12650.000000000002,1150.0000000000018
5748,8108,RJ,Excelente,32,3100.0,9800.0,4030.0,930.0
5749,8112,PR,Excelente,48,9800.0,9800.0,12740.0,2940.0
5750,8113,RJ,Excelente,51,15000.0,9800.0,16500.0,1500.0
5751,8116,RJ,Excelente,57,17500.0,9800.0,19250.0,1750.0
5752,8120,RJ,Excelente,23,1800.0,9800.0,2340.0,540.0
5753,8122,PR,Excelente,27,2200.0,9800.0,2860.0,660.0
5754,8124,RJ,Excelente,30,11500.0,9800.0,12650.000000000002,1150.0000000000018
5755,8125,RJ,Excelente,32,3100.0,9800.0,4030.0,930.0
5756,8126,PR,Excelente,35,1800.0,9800.0,2340.0,540.0
5757,8128,SP,Excelente,45,2200.0,9800.0,2860.0,660.0
5758,8130,RJ,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
5759,8131,PR,Excelente,42,3100.0,9800.0,4030.0,930.0
5760,8135,RJ,Excelente,48,9800.0,9800.0,12740.0,2940.0
5761,8136,PR,Excelente,51,15000.0,9800.0,16500.0,1500.0
5762,8139,RJ,Excelente,48,17500.0,9800.0,19250.0,1750.0
5763,8142,RJ,Excelente,51,18300.0,9800.0,20130.0,1830.0
5764,8143,RJ,Excelente,48,1800.0,9800.0,2340.0,540.0
5765,8145,SP,Excelente,48,2200.0,9800.0,2860.0,660.0
5766,8147,RJ,Excelente,48,11500.0,9800.0,12650.000000000002,1150.0000000000018
5767,8148,PR,Excelente,51,3100.0,9800.0,4030.0,930.0
5768,8151,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5769,8153,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5770,8154,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5771,8158,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5772,8159,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5773,8162,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5774,8165,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5775,8168,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5776,8170,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5777,8171,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5778,8175,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5779,8176,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5780,8179,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5781,8182,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5782,8185,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5783,8187,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5784,8188,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5785,8192,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5786,8193,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5787,8196,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5788,8199,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5789,8202,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5790,8204,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5791,8205,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5792,8209,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5793,8210,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5794,8213,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5795,8216,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5796,8219,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5797,8221,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5798,8222,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5799,8226,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5800,8227,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5801,8230,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5802,8233,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5803,8236,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5804,8238,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5805,8239,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5806,8243,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5807,8244,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5808,8247,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5809,8250,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5810,8253,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5811,8255,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5812,8256,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5813,8260,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5814,8261,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5815,8264,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5816,8267,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5817,8270,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5818,8272,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5819,8273,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5820,8277,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5821,8278,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5822,8281,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5823,8284,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5824,8287,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5825,8289,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5826,8290,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5827,8294,RJ,Excelente,45,9800.0,9800.0,12740.0,2940.0
5828,8295,SP,Excelente,48,15000.0,9800.0,16500.0,1500.0
5829,8298,PR,Excelente,55,17500.0,9800.0,19250.0,1750.0
5830,8301,RJ,Excelente,65,18300.0,9800.0,20130.0,1830.0
5831,8304,SC,Excelente,25,2200.0,9800.0,2860.0,660.0
5832,8306,RJ,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5833,8307,SP,Excelente,30,3100.0,9800.0,4030.0,930.0
5834,8309,SC,Excelente,35,1800.0,9800.0,2340.0,540.0
5835,8311,RJ,Excelente,45,2200.0,9800.0,2860.0,660.0
5836,8313,MG,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
5837,8314,SC,Excelente,53,3100.0,9800.0,4030.0,930.0
5838,8318,RJ,Excelente,65,9800.0,9800.0,12740.0,2940.0
5839,8322,PR,Excelente,39,17500.0,9800.0,19250.0,1750.0
5840,8325,MG,Excelente,32,18300.0,9800.0,20130.0,1830.0
5841,8326,SC,Excelente,35,1800.0,9800.0,2340.0,540.0
5842,8328,RJ,Excelente,45,2200.0,9800.0,2860.0,660.0
5843,8330,MG,Excelente,51,11500.0,9800.0,12650.000000000002,1150.0000000000018
5844,8331,SC,Excelente,53,3100.0,9800.0,4030.0,930.0
5845,8333,RJ,Excelente,57,1800.0,9800.0,2340.0,540.0
5846,8335,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
5847,8337,MG,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
5848,8338,SC,Excelente,25,3100.0,9800.0,4030.0,930.0
5849,8342,MG,Excelente,32,9800.0,9800.0,12740.0,2940.0
5850,8343,SC,Excelente,35,15000.0,9800.0,16500.0,1500.0
5851,8346,SP,Excelente,48,17500.0,9800.0,19250.0,1750.0
5852,8349,PR,Excelente,55,18300.0,9800.0,20130.0,1830.0
5853,8350,RJ,Excelente,57,1800.0,9800.0,2340.0,540.0
5854,8352,RJ,Excelente,65,2200.0,9800.0,2860.0,660.0
5855,8354,MG,Excelente,23,11500.0,9800.0,12650.000000000002,1150.0000000000018
5856,8355,SC,Excelente,25,3100.0,9800.0,4030.0,930.0
5857,8357,RJ,Excelente,28,1800.0,9800.0,2340.0,540.0
5858,8359,MG,Excelente,32,2200.0,9800.0,2860.0,660.0
5859,8361,PR,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
5860,8362,RJ,Excelente,45,3100.0,9800.0,4030.0,930.0
5861,8366,PR,Excelente,55,9800.0,9800.0,12740.0,2940.0
5862,8367,RJ,Excelente,57,15000.0,9800.0,16500.0,1500.0
5863,8373,PR,Excelente,27,18300.0,9800.0,20130.0,1830.0
5864,8374,RJ,Excelente,28,1800.0,9800.0,2340.0,540.0
5865,8376,MG,Excelente,32,2200.0,9800.0,2860.0,660.0
5866,8378,PR,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
5867,8379,RJ,Excelente,45,3100.0,9800.0,4030.0,930.0
5868,8381,MG,Excelente,51,1800.0,9800.0,2340.0,540.0
5869,8383,PR,Excelente,55,2200.0,9800.0,2860.0,660.0
5870,8385,SP,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
5871,8386,RJ,Excelente,65,3100.0,9800.0,4030.0,930.0
5872,8390,PR,Excelente,27,9800.0,9800.0,12740.0,2940.0
5873,8391,RJ,Excelente,28,15000.0,9800.0,16500.0,1500.0
5874,8394,SC,Excelente,35,17500.0,9800.0,19250.0,1750.0
5875,8397,SP,Excelente,48,18300.0,9800.0,20130.0,1830.0
5876,8398,MG,Excelente,51,1800.0,9800.0,2340.0,540.0
5877,8400,PR,Excelente,55,2200.0,9800.0,2860.0,660.0
5878,8402,SP,Excelente,62,11500.0,9800.0,12650.000000000002,1150.0000000000018
5879,8403,RJ,Excelente,65,3100.0,9800.0,4030.0,930.0
5880,8405,SP,Excelente,23,15000.0,9800.0,16500.0,1500.0
5881,8408,PR,Excelente,32,17500.0,9800.0,19250.0,1750.0
5882,8411,MG,Excelente,45,18300.0,9800.0,20130.0,1830.0
5883,8412,SC,Excelente,48,1800.0,9800.0,2340.0,540.0
5884,8414,RJ,Excelente,53,2200.0,9800.0,2860.0,660.0
5885,8416,MG,Excelente,57,11500.0,9800.0,12650.000000000002,1150.0000000000018
5886,8417,SC,Excelente,62,3100.0,9800.0,4030.0,930.0
5887,8421,RJ,Excelente,25,2200.0,9800.0,2860.0,660.0
5888,8423,MG,Excelente,28,11500.0,9800.0,12650.000000000002,1150.0000000000018
5889,8424,SC,Excelente,30,3100.0,9800.0,4030.0,930.0
5890,8428,MG,Excelente,45,9800.0,9800.0,12740.0,2940.0
5891,8429,SC,Excelente,48,15000.0,9800.0,16500.0,1500.0
5892,8432,SP,Excelente,55,17500.0,9800.0,19250.0,1750.0
5893,8435,PR,Excelente,65,18300.0,9800.0,20130.0,1830.0
5894,8437,SP,Excelente,23,15000.0,9800.0,16500.0,1500.0
5895,8440,MG,Excelente,28,17500.0,9800.0,19250.0,1750.0
5896,8443,RJ,Excelente,35,18300.0,9800.0,20130.0,1830.0
5897,8444,SP,Excelente,42,1800.0,9800.0,2340.0,540.0
5898,8446,SC,Excelente,48,2200.0,9800.0,2860.0,660.0
5899,8448,RJ,Excelente,53,11500.0,9800.0,12650.000000000002,1150.0000000000018
5900,8449,SP,Excelente,55,3100.0,9800.0,4030.0,930.0
5901,8451,SC,Excelente,62,1800.0,9800.0,2340.0,540.0
5902,8455,RJ,Excelente,25,11500.0,9800.0,12650.000000000002,1150.0000000000018
5903,8456,SP,Excelente,27,3100.0,9800.0,4030.0,930.0
5904,8460,RJ,Excelente,35,9800.0,9800.0,12740.0,2940.0
5905,8461,SP,Excelente,42,15000.0,9800.0,16500.0,1500.0
5906,8464,PR,Excelente,51,17500.0,9800.0,19250.0,1750.0
5907,8467,MG,Excelente,57,18300.0,9800.0,20130.0,1830.0
5908,8468,SC,Excelente,62,1800.0,9800.0,2340.0,540.0
5909,8469,PR,Excelente,65,15000.0,9800.0,16500.0,1500.0
5910,8472,RJ,Excelente,25,17500.0,9800.0,19250.0,1750.0
5911,8475,SC,Excelente,30,18300.0,9800.0,20130.0,1830.0
5912,8476,PR,Excelente,32,1800.0,9800.0,2340.0,540.0
5913,8478,SP,Excelente,42,2200.0,9800.0,2860.0,660.0
5914,8480,SC,Excelente,48,11500.0,9800.0,12650.000000000002,1150.0000000000018
5915,8481,PR,Excelente,51,3100.0,9800.0,4030.0,930.0
5916,8483,SP,Excelente,28,1800.0,9800.0,2340.0,540.0
5917,8485,SC,Excelente,32,2200.0,9800.0,2860.0,660.0
5918,8487,RJ,Excelente,42,11500.0,9800.0,12650.000000000002,1150.0000000000018
5919,8488,SP,Excelente,45,3100.0,9800.0,4030.0,930.0
